Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice,TOTAL_BSMT_SF_SQRT,OPEN_PORCH_SF_SQRT,TOTAL_FLR_SQFT,TOTAL_FLR_CNT,SOLD_DATE,SOLD_HOW_LONG_AGO,GARAGE_CAPACITY
1298,180,RM,35.0,3675,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547,Unf,0,0,GasA,Gd,Y,SBrkr,0,1072,1,0,2,0,2,1,TA,5,Typ,0,No,Basment,2005.0,Fin,2,525,TA,TA,Y,0,0,0,0,0,No,No,No,0,New,Partial,140000,23.388031127053,6.6332495807108,1072,1,2006-06-01,5327,262
1299,60,RL,313.0,63887,Pave,No,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,5644,Unf,0,466,GasA,Ex,Y,SBrkr,0,5642,2,0,2,1,3,1,Ex,12,Typ,3,Gd,Attchd,2008.0,Fin,2,1418,TA,TA,Y,214,0,0,0,480,Gd,No,No,0,New,Partial,160000,78.16648898345122,17.08800749063506,5642,2,2008-01-01,4748,709
1300,20,RL,75.0,7500,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,340,Rec,906,0,GasA,Ex,Y,SBrkr,0,1246,1,0,1,1,3,1,Gd,6,Typ,0,No,Attchd,1959.0,RFn,1,305,TA,TA,Y,218,0,0,0,0,No,GdPrv,No,0,WD,Normal,154000,35.298725189445584,0.0,1246,1,2010-05-01,3897,305
1301,60,RL,70.04995836802665,10762,Pave,No,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,694,Unf,0,284,GasA,Ex,Y,SBrkr,0,1983,0,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1999.0,Fin,2,490,TA,TA,Y,0,0,0,0,0,No,No,No,0,WD,Normal,225000,31.272991542223778,0.0,1983,2,2009-05-01,4262,245
1302,70,RL,70.04995836802665,7500,Pave,No,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,547,Unf,0,224,GasA,Fa,Y,SBrkr,0,1494,0,0,1,0,3,1,Gd,7,Typ,2,Gd,Attchd,1942.0,Unf,1,213,TA,TA,P,0,0,0,224,0,No,No,No,0,WD,Normal,177500,27.76688675382964,0.0,1494,2,2009-11-01,4078,213
1303,60,RL,92.0,10120,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,Gd,TA,PConc,Gd,TA,No,GLQ,740,Unf,0,425,GasA,Ex,Y,SBrkr,0,2526,1,0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,RFn,3,844,TA,TA,Y,309,0,0,0,0,No,No,No,0,WD,Normal,290000,34.132096331752024,8.831760866327848,2526,2,2006-12-01,5144,281
1304,20,RL,73.0,8688,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1616,GasA,Ex,Y,SBrkr,0,1616,0,0,2,0,3,1,Gd,7,Typ,0,No,Attchd,2005.0,RFn,3,834,TA,TA,Y,208,0,0,0,0,No,No,No,0,WD,Normal,232000,40.19950248448356,7.681145747868608,1616,1,2006-04-01,5388,278
1305,160,RM,32.0,3363,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,976,GasA,Ex,Y,SBrkr,0,1708,0,0,2,0,3,1,Gd,7,Maj1,0,No,Detchd,2004.0,Unf,2,380,TA,TA,Y,0,0,0,0,0,No,No,No,0,WD,Normal,130000,31.240998703626616,6.324555320336759,1708,2,2006-04-01,5388,190
1306,20,RL,108.0,13173,Pave,No,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,Gd,TA,PConc,Ex,TA,No,GLQ,1572,Unf,0,80,GasA,Ex,Y,SBrkr,0,1652,1,0,2,0,2,1,Ex,6,Typ,2,Ex,Attchd,2006.0,Fin,2,840,TA,TA,Y,404,0,0,0,0,No,No,No,0,WD,Normal,325000,40.64480286580315,10.099504938362077,1652,1,2009-11-01,4078,420
1307,120,RL,48.0,6955,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1368,GasA,Ex,Y,SBrkr,0,1368,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2,474,TA,TA,Y,132,0,0,0,0,No,No,No,0,New,Partial,202500,36.98648401781386,5.916079783099616,1368,1,2006-09-01,5235,237
1308,20,RL,60.0,8072,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,746,Unf,0,244,GasA,Ex,Y,SBrkr,0,990,1,0,1,0,3,1,TA,5,Typ,0,No,Detchd,2000.0,Unf,2,480,TA,TA,Y,0,0,0,0,0,No,No,No,0,WD,Normal,138000,31.464265445104548,8.0,990,1,2009-05-01,4262,240
1309,20,RM,100.0,12000,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,144,ALQ,608,172,GasA,Ex,Y,SBrkr,0,1122,1,0,1,0,2,1,Gd,6,Typ,0,No,Attchd,1948.0,Unf,2,528,TA,TA,Y,0,0,0,0,0,No,GdWo,No,0,WD,Normal,147000,30.397368307141328,6.0,1122,1,2008-05-01,4627,264
1310,20,RL,70.04995836802665,7153,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,TA,TA,CBlock,Gd,TA,No,GLQ,1200,Unf,0,78,GasA,Gd,Y,SBrkr,0,1294,1,0,2,0,3,1,Gd,6,Typ,0,No,Attchd,1991.0,RFn,2,496,TA,TA,Y,112,0,0,0,0,No,GdWo,No,0,WD,Normal,179200,35.749125863438955,7.14142842854285,1294,1,2008-06-01,4596,248
1311,20,RL,100.0,17500,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,1406,Unf,0,496,GasA,TA,Y,SBrkr,0,1902,1,0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,1959.0,Fin,2,567,TA,TA,Y,0,162,0,0,0,No,No,No,0,WD,Normal,335000,43.61192497471305,14.38749456993816,1902,1,2010-05-01,3897,283
1312,20,RL,68.0,8814,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,Gd,TA,PConc,Gd,TA,No,GLQ,925,Unf,0,349,GasA,Ex,Y,SBrkr,0,1274,1,0,2,0,3,1,Gd,6,Typ,0,No,Attchd,2005.0,RFn,2,508,TA,TA,Y,264,0,0,0,0,No,No,No,0,New,Partial,203000,35.6931365951495,9.899494936611665,1274,1,2007-01-01,5113,254
1313,60,RL,70.04995836802665,9572,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,Gd,TA,PConc,Ex,TA,No,GLQ,482,Unf,0,971,GasA,Ex,Y,SBrkr,0,2810,0,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1990.0,RFn,2,750,Gd,Gd,Y,500,0,0,0,0,No,No,No,0,WD,Normal,302000,38.118237105091836,0.0,2810,2,2007-06-01,4962,375
1314,60,RL,108.0,14774,Pave,No,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1393,GasA,Ex,Y,SBrkr,0,2599,0,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1999.0,Fin,3,779,TA,TA,Y,668,0,0,0,0,No,No,No,0,WD,Normal,333168,37.322915213043046,5.477225575051661,2599,2,2010-05-01,3897,259
1315,20,RL,60.0,8190,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,732,Unf,0,216,GasA,Ex,Y,SBrkr,0,948,1,0,1,0,3,1,TA,5,Typ,1,TA,Detchd,1956.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,No,No,No,0,WD,Normal,119000,30.789608636681304,6.0,948,1,2007-10-01,4840,280
1316,60,RL,85.0,11075,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,500,LwQ,276,176,GasA,TA,Y,SBrkr,0,2112,0,0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,1969.0,Unf,2,576,TA,TA,Y,280,0,0,0,0,No,No,No,0,WD,Normal,206900,30.854497241083024,0.0,2112,2,2008-06-01,4596,288
1317,20,RL,61.0,10226,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1622,GasA,Ex,Y,SBrkr,0,1630,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2008.0,RFn,3,860,TA,TA,Y,172,0,0,0,0,No,No,No,0,WD,Normal,295493,40.27406113120453,6.48074069840786,1630,1,2009-01-01,4382,286
1318,120,FV,47.0,4230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1352,GasA,Ex,Y,SBrkr,0,1352,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,RFn,2,466,TA,TA,Y,0,0,0,0,0,No,No,No,0,New,Partial,208900,36.76955262170047,15.524174696260024,1352,1,2007-04-01,5023,233
1319,20,RL,70.04995836802665,14781,Pave,No,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1753,GasA,Ex,Y,SBrkr,0,1787,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,3,748,TA,TA,Y,198,0,0,0,0,No,No,No,0,WD,Normal,275000,41.86884283091664,12.24744871391589,1787,1,2006-08-01,5266,249
1320,20,RL,75.0,10215,Pave,No,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,TA,TA,PConc,TA,TA,No,ALQ,492,Unf,0,372,GasA,Ex,Y,SBrkr,0,948,0,0,1,0,3,1,TA,5,Typ,0,No,Attchd,1954.0,Unf,1,248,TA,TA,Y,0,0,0,0,0,No,No,No,0,WD,Normal,111000,29.393876913398138,0.0,948,1,2007-02-01,5082,248
1321,20,RL,70.0,8400,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,189,Rec,661,628,GasA,Gd,Y,SBrkr,0,1478,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2,442,TA,TA,Y,114,0,0,216,0,No,No,No,0,WD,Normal,156500,38.44476557348217,0.0,1478,1,2009-06-01,4231,221
1322,20,RL,70.04995836802665,6627,Pave,No,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,No,No,No,No,0,No,0,0,Floor,TA,N,SBrkr,0,720,0,0,1,0,2,1,TA,4,Typ,0,No,Detchd,1955.0,Unf,1,287,TA,Fa,Y,0,0,0,0,0,No,No,No,0,WD,Normal,72500,0.0,0.0,720,1,2008-07-01,4566,287
1323,60,RL,107.0,10186,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,674,Unf,0,76,GasA,Ex,Y,SBrkr,0,1923,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2,564,TA,TA,Y,240,0,0,0,0,No,No,No,0,WD,Normal,190000,27.386127875258307,6.244997998398398,1923,2,2010-06-01,3866,282
1324,30,RL,50.0,5330,Pave,No,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,280,Unf,0,140,GasA,Gd,Y,SBrkr,0,708,0,0,1,0,2,1,Fa,5,Typ,0,No,No,1978.0,No,0,0,No,No,Y,164,0,0,0,0,No,No,No,0,WD,Normal,82500,20.493901531919196,0.0,708,1,2009-12-01,4048,0
1325,20,RL,75.0,9986,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,Gd,TA,PConc,Ex,TA,Av,Unf,0,Unf,0,1795,GasA,Ex,Y,SBrkr,0,1795,0,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3,895,TA,TA,Y,0,0,0,0,0,No,No,No,0,New,Partial,147000,42.36744032862972,7.0,1795,1,2007-02-01,5082,298
1326,30,RM,40.0,3636,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,796,GasA,Fa,N,SBrkr,0,796,0,0,1,0,2,1,TA,5,Typ,0,No,No,1978.0,No,0,0,No,No,N,0,100,0,0,0,No,MnPrv,No,0,WD,Normal,55000,28.21347195933177,0.0,796,1,2008-01-01,4748,0
1327,30,RH,70.0,4270,Pave,No,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544,Unf,0,0,GasA,Ex,Y,SBrkr,0,774,0,0,1,0,3,1,Gd,6,Typ,0,No,No,1978.0,No,0,0,No,No,Y,0,286,0,0,0,No,No,No,0,WD,Normal,79000,23.323807579381203,0.0,774,1,2007-05-01,4993,0
1328,20,RL,60.0,6600,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,641,Unf,0,175,GasA,Ex,Y,SBrkr,0,816,0,1,1,0,3,1,Gd,5,Typ,1,Ex,Attchd,1982.0,Unf,1,264,TA,TA,Y,0,0,0,0,0,No,MnPrv,No,0,WD,Normal,130500,28.5657137141714,0.0,816,1,2008-10-01,4474,264
1329,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,493,Unf,0,1017,GasW,Ex,Y,SBrkr,0,2792,0,0,2,0,5,1,TA,8,Mod,2,TA,Detchd,1920.0,Unf,2,520,Fa,TA,Y,0,0,0,480,0,No,MnPrv,Shed,1150,WD,Normal,256000,38.8587184554509,23.388031127053,2792,2,2008-06-01,4596,260
1330,60,RL,63.0,9084,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,935,GasA,Gd,Y,SBrkr,0,1632,0,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1998.0,Fin,2,462,TA,TA,Y,0,0,0,0,0,No,No,No,0,WD,Normal,176500,30.577769702841312,5.291502622129181,1632,2,2006-06-01,5327,231
1331,20,RL,85.0,10000,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0,Unf,0,1588,GasA,Ex,Y,SBrkr,0,1588,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,825,TA,TA,Y,144,0,0,0,0,No,No,No,0,WD,Normal,227000,39.84971769034255,6.708203932499369,1588,1,2007-12-01,4779,275
1332,80,RL,55.0,10780,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,483,Unf,0,428,GasA,Gd,Y,SBrkr,0,954,0,0,1,0,3,1,TA,6,Typ,0,No,Detchd,1976.0,Unf,2,576,TA,TA,Y,0,0,0,0,0,No,No,No,0,WD,Normal,132500,30.18277654557314,0.0,954,1,2006-07-01,5297,288
1333,20,RL,67.0,8877,Pave,No,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,690,Unf,0,126,GasA,Ex,Y,SBrkr,0,816,1,0,1,0,2,1,TA,3,Typ,1,Gd,Detchd,1958.0,Unf,1,288,Fa,Fa,Y,0,0,0,0,0,No,No,No,0,WD,Normal,100000,28.5657137141714,0.0,816,1,2009-05-01,4262,288
1334,50,RM,60.0,7200,Pave,No,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,803,GasA,Ex,Y,SBrkr,0,1360,0,0,1,1,2,1,Gd,6,Typ,0,No,Detchd,1951.0,Unf,1,297,TA,TA,Y,0,190,0,0,0,No,MnPrv,No,0,WD,Normal,125500,28.337254630609507,8.06225774829855,1360,2,2006-07-01,5297,297
1335,160,RM,24.0,2368,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,312.0,TA,TA,CBlock,TA,TA,No,LwQ,765,Unf,0,0,GasA,TA,Y,SBrkr,0,1365,0,0,1,1,3,1,TA,7,Min1,0,No,Attchd,1970.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,No,No,No,0,WD,Normal,125000,27.65863337187866,6.0,1365,2,2009-05-01,4262,220
1336,20,RL,80.0,9650,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,686,Unf,0,664,GasA,TA,Y,SBrkr,0,1334,0,1,2,0,2,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2,630,TA,TA,Y,0,0,0,0,0,No,No,No,0,WD,Normal,167900,36.742346141747674,4.0,1334,1,2009-04-01,4292,315
1337,90,RL,87.0,9246,Pave,No,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1656,GasA,TA,Y,SBrkr,0,1656,0,0,2,0,4,2,TA,8,Typ,0,No,Detchd,1973.0,Unf,2,506,TA,TA,Y,0,0,0,0,0,No,No,No,0,WD,Normal,135000,40.69397989875161,14.52583904633395,1656,1,2008-11-01,4443,253
1338,30,RM,153.0,4118,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,693,Grav,Fa,N,FuseA,0,693,0,0,1,0,2,1,Fa,4,Typ,0,No,No,1978.0,No,0,0,No,No,N,0,0,0,0,0,No,No,No,0,WD,Normal,52500,26.324893162176366,4.47213595499958,693,1,2006-03-01,5419,0
1339,60,RL,95.0,13450,Pave,No,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,216,GasA,Ex,Y,SBrkr,0,1861,1,0,2,1,3,1,Gd,8,Typ,0,No,BuiltIn,2002.0,RFn,2,492,TA,TA,Y,146,0,0,0,0,No,No,No,0,WD,Normal,200000,30.265491900843113,9.539392014169456,1861,2,2006-06-01,5327,246
1340,20,RL,120.0,9560,Pave,No,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Rec,360,Unf,0,504,GasA,Ex,Y,SBrkr,0,864,0,0,1,0,3,1,TA,5,Typ,0,No,Attchd,1972.0,RFn,1,288,TA,TA,Y,0,0,0,0,0,No,No,No,0,WD,Normal,128500,29.393876913398138,0.0,864,1,2006-06-01,5327,288
1341,20,RL,70.0,8294,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,858,GasA,TA,Y,SBrkr,0,872,0,0,1,0,3,1,TA,5,Typ,0,No,Detchd,1974.0,Unf,4,480,TA,TA,Y,0,0,0,0,0,No,GdWo,No,0,WD,Normal,123000,29.29163703175362,0.0,872,1,2007-06-01,4962,120
1342,20,RL,66.0,13695,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,814,Unf,0,300,GasA,Ex,Y,SBrkr,0,1114,1,0,1,0,3,1,Gd,6,Typ,0,No,Detchd,2004.0,Unf,2,576,TA,TA,Y,0,0,0,0,0,No,No,No,0,WD,Normal,155000,33.37663853655727,8.831760866327848,1114,1,2008-07-01,4566,288
1343,60,RL,70.04995836802665,9375,Pave,No,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1284,GasA,Ex,Y,SBrkr,0,2169,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2,647,TA,TA,Y,192,0,0,0,0,No,No,No,0,WD,Normal,228500,35.832945734337834,9.327379053088816,2169,2,2007-08-01,4901,323
1344,50,RL,57.0,7558,Pave,No,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,896,GasA,Gd,Y,SBrkr,0,1913,0,0,1,1,3,1,TA,9,Typ,1,TA,Detchd,1929.0,Unf,2,342,Fa,Fa,Y,0,0,0,0,0,No,No,No,0,WD,Normal,177000,29.93325909419153,0.0,1913,2,2009-03-01,4323,171
1345,60,RL,85.0,11103,Pave,No,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,728,GasA,Ex,Y,SBrkr,0,1456,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2006.0,Fin,2,440,TA,TA,Y,0,0,0,0,0,No,No,No,0,New,Partial,155835,26.981475126464083,0.0,1456,2,2007-07-01,4932,220
